node_id,reviewer_id,first_cycle,second_cycle,residu,category,first_sentiment_score,second_sentiment_score,overall_sentiment_score,first_rating,second_rating,overall_rating
368,81,sandwich,food,"{'help', 'evening', 'everytime', 'nice', 'way', 'proper', 'person'}",food and drink,0.0,0.3516483516483517,0.3739130434782609,3.0,2.0549450549450547,2.0
369,81,crew,service,"{'help', 'evening', 'everytime', 'nice', 'way', 'proper', 'person'}",place and service,1.0,0.35353535353535354,0.3671497584541063,2.5,2.0707070707070705,1.893719806763285
370,81,other,other,"{'help', 'evening', 'everytime', 'nice', 'way', 'proper', 'person'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
371,81,order,food,"{'help', 'evening', 'everytime', 'nice', 'way', 'proper', 'person'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
372,81,new,other,"{'help', 'evening', 'everytime', 'nice', 'way', 'proper', 'person'}",other,0.75,0.8359375,0.8359375,2.0,1.953125,1.953125
373,82,location,place,"{'manner', 'preferred', 'entrance', 'timely'}",place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
374,82,location,service,"{'manner', 'preferred', 'entrance', 'timely'}",place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
375,82,food,food,"{'manner', 'preferred', 'entrance', 'timely'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
376,82,staff,service,"{'manner', 'preferred', 'entrance', 'timely'}",place and service,0.46153846153846156,0.35353535353535354,0.3671497584541063,2.6153846153846154,2.0707070707070705,1.893719806763285
377,82,other,other,"{'manner', 'preferred', 'entrance', 'timely'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
378,83,other,other,"{'attendant', 'scream'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
379,84,food,food,"{'period', 'fresher'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
380,84,normal,situation,"{'period', 'fresher'}",place and service,1.0,0.36666666666666664,0.3671497584541063,1.6666666666666667,1.6,1.893719806763285
381,84,meal,food,"{'period', 'fresher'}",food and drink,0.7142857142857143,0.3516483516483517,0.3739130434782609,1.2857142857142858,2.0549450549450547,2.0
382,84,other,other,"{'period', 'fresher'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
383,84,regular,situation,"{'period', 'fresher'}",place and service,0.5,0.36666666666666664,0.3671497584541063,2.0,1.6,1.893719806763285
384,84,regular,service,"{'period', 'fresher'}",place and service,0.5,0.35353535353535354,0.3671497584541063,2.0,2.0707070707070705,1.893719806763285
385,84,store,place,"{'period', 'fresher'}",place and service,0.5,0.3958333333333333,0.3671497584541063,2.0,1.8958333333333333,1.893719806763285
386,85,best,emotion,"{'shop', 'machine'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,4.0,2.6153846153846154,2.6153846153846154
387,85,coffee,drink,"{'shop', 'machine'}",food and drink,1.0,0.4583333333333333,0.3739130434782609,2.3333333333333335,1.7916666666666667,2.0
388,85,good,emotion,"{'shop', 'machine'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,3.6,2.6153846153846154,2.6153846153846154
389,85,other,other,"{'shop', 'machine'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
390,85,great,emotion,"{'shop', 'machine'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,3.5,2.6153846153846154,2.6153846153846154
391,85,day,situation,"{'shop', 'machine'}",place and service,1.0,0.36666666666666664,0.3671497584541063,3.0,1.6,1.893719806763285
392,85,time,service,"{'shop', 'machine'}",place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
393,86,location,place,{'yourselves'},place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
394,86,location,service,{'yourselves'},place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
395,86,place,place,{'yourselves'},place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
396,86,service,service,{'yourselves'},place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
397,86,hour,situation,{'yourselves'},place and service,0.2,0.36666666666666664,0.3671497584541063,2.0,1.6,1.893719806763285
398,86,other,other,{'yourselves'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
399,86,order,food,{'yourselves'},food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
400,86,great,emotion,{'yourselves'},sentiment,1.0,0.6538461538461539,0.6538461538461539,3.5,2.6153846153846154,2.6153846153846154
401,87,happy,emotion,"{'cheeseburger', 'grandkids', 'plain'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,1.0,2.6153846153846154,2.6153846153846154
402,87,burger,food,"{'cheeseburger', 'grandkids', 'plain'}",food and drink,0.3333333333333333,0.3516483516483517,0.3739130434782609,1.0,2.0549450549450547,2.0
403,87,meal,food,"{'cheeseburger', 'grandkids', 'plain'}",food and drink,0.7142857142857143,0.3516483516483517,0.3739130434782609,1.2857142857142858,2.0549450549450547,2.0
404,87,other,other,"{'cheeseburger', 'grandkids', 'plain'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
405,88,mcdonalds,place,"{'company', 'fast', 'kitchen', 'robot'}",place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
406,88,food,food,"{'company', 'fast', 'kitchen', 'robot'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
407,88,staff,service,"{'company', 'fast', 'kitchen', 'robot'}",place and service,0.46153846153846156,0.35353535353535354,0.3671497584541063,2.6153846153846154,2.0707070707070705,1.893719806763285
408,88,job,other,"{'company', 'fast', 'kitchen', 'robot'}",other,0.75,0.8359375,0.8359375,2.0,1.953125,1.953125
409,88,other,other,"{'company', 'fast', 'kitchen', 'robot'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
410,88,line,situation,"{'company', 'fast', 'kitchen', 'robot'}",place and service,0.25,0.36666666666666664,0.3671497584541063,1.75,1.6,1.893719806763285
411,89,manager,service,"{'shove', 'complete', 'single'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.2857142857142856,2.0707070707070705,1.893719806763285
412,89,one,other,"{'shove', 'complete', 'single'}",other,0.3333333333333333,0.8359375,0.8359375,1.0,1.953125,1.953125
413,89,mcdonalds,place,"{'shove', 'complete', 'single'}",place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
414,89,wrong,situation,"{'shove', 'complete', 'single'}",place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
415,89,window,place,"{'shove', 'complete', 'single'}",place and service,0.2857142857142857,0.3958333333333333,0.3671497584541063,1.1428571428571428,1.8958333333333333,1.893719806763285
416,89,other,other,"{'shove', 'complete', 'single'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
417,89,order,food,"{'shove', 'complete', 'single'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
418,89,time,service,"{'shove', 'complete', 'single'}",place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
419,89,new,other,"{'shove', 'complete', 'single'}",other,0.75,0.8359375,0.8359375,2.0,1.953125,1.953125
420,90,extra,other,"{'team', 'difference'}",other,0.25,0.8359375,0.8359375,1.0,1.953125,1.953125
421,90,food,food,"{'team', 'difference'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
422,90,night,situation,"{'team', 'difference'}",place and service,0.5,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
423,90,window,place,"{'team', 'difference'}",place and service,0.2857142857142857,0.3958333333333333,0.3671497584541063,1.1428571428571428,1.8958333333333333,1.893719806763285
424,90,fry,food,"{'team', 'difference'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
425,90,meal,food,"{'team', 'difference'}",food and drink,0.7142857142857143,0.3516483516483517,0.3739130434782609,1.2857142857142858,2.0549450549450547,2.0
426,90,other,other,"{'team', 'difference'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
427,90,time,service,"{'team', 'difference'}",place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
428,91,location,place,"{'number', 'youd', 'suck', 'lesson'}",place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
429,91,location,service,"{'number', 'youd', 'suck', 'lesson'}",place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
430,91,drive,place,"{'number', 'youd', 'suck', 'lesson'}",place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
431,91,3rd,other,"{'number', 'youd', 'suck', 'lesson'}",other,0.0,0.8359375,0.8359375,1.0,1.953125,1.953125
432,91,other,other,"{'number', 'youd', 'suck', 'lesson'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
433,91,mess,situation,"{'number', 'youd', 'suck', 'lesson'}",place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
434,91,time,service,"{'number', 'youd', 'suck', 'lesson'}",place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
435,92,regular,situation,"{'worst', 'size', 'ground'}",place and service,0.5,0.36666666666666664,0.3671497584541063,2.0,1.6,1.893719806763285
436,92,regular,service,"{'worst', 'size', 'ground'}",place and service,0.5,0.35353535353535354,0.3671497584541063,2.0,2.0707070707070705,1.893719806763285
437,92,coffee,drink,"{'worst', 'size', 'ground'}",food and drink,1.0,0.4583333333333333,0.3739130434782609,2.3333333333333335,1.7916666666666667,2.0
438,92,experience,service,"{'worst', 'size', 'ground'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.0,2.0707070707070705,1.893719806763285
439,92,other,other,"{'worst', 'size', 'ground'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
440,93,one,other,"{'attempt', 'attention', 'sign'}",other,0.3333333333333333,0.8359375,0.8359375,1.0,1.953125,1.953125
441,93,employee,service,"{'attempt', 'attention', 'sign'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
442,93,other,other,"{'attempt', 'attention', 'sign'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
443,94,place,place,"{'kiosk', 'someone', 'number'}",place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
444,94,food,food,"{'kiosk', 'someone', 'number'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
445,94,other,other,"{'kiosk', 'someone', 'number'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
446,95,other,other,"{'counter', 'raw'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
447,95,burger,food,"{'counter', 'raw'}",food and drink,0.3333333333333333,0.3516483516483517,0.3739130434782609,1.0,2.0549450549450547,2.0
448,95,lady,service,"{'counter', 'raw'}",place and service,0.16666666666666666,0.35353535353535354,0.3671497584541063,1.3333333333333333,2.0707070707070705,1.893719806763285
449,96,management,service,"{'manor', 'corporate', 'basic', 'ethic', 'need'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.3333333333333333,2.0707070707070705,1.893719806763285
450,96,staff,service,"{'manor', 'corporate', 'basic', 'ethic', 'need'}",place and service,0.46153846153846156,0.35353535353535354,0.3671497584541063,2.6153846153846154,2.0707070707070705,1.893719806763285
451,96,work,service,"{'manor', 'corporate', 'basic', 'ethic', 'need'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.0,2.0707070707070705,1.893719806763285
452,96,other,other,"{'manor', 'corporate', 'basic', 'ethic', 'need'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
453,96,time,service,"{'manor', 'corporate', 'basic', 'ethic', 'need'}",place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
454,97,food,food,{'microphone'},food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
455,97,employee,service,{'microphone'},place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
456,97,other,other,{'microphone'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
457,97,order,food,{'microphone'},food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
458,97,mess,situation,{'microphone'},place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
459,98,rude,emotion,set(),sentiment,0.0,0.6538461538461539,0.6538461538461539,1.0,2.6153846153846154,2.6153846153846154
460,98,location,place,set(),place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
461,98,location,service,set(),place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
462,98,place,place,set(),place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
463,98,service,service,set(),place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
464,98,wrong,situation,set(),place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
465,98,order,food,set(),food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
466,99,cream,food,{'allways'},food and drink,0.5,0.3516483516483517,0.3739130434782609,2.75,2.0549450549450547,2.0
467,99,cream,drink,{'allways'},food and drink,0.5,0.4583333333333333,0.3739130434782609,2.75,1.7916666666666667,2.0
468,99,ice,drink,{'allways'},food and drink,0.5,0.4583333333333333,0.3739130434782609,2.0,1.7916666666666667,2.0
469,99,best,emotion,{'allways'},sentiment,1.0,0.6538461538461539,0.6538461538461539,4.0,2.6153846153846154,2.6153846153846154
470,99,fry,food,{'allways'},food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
471,99,other,other,{'allways'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
472,100,order,food,{'english'},food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
473,100,people,situation,{'english'},place and service,0.4,0.36666666666666664,0.3671497584541063,3.0,1.6,1.893719806763285
474,100,mcdonalds,place,{'english'},place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
475,100,other,other,{'english'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
